id_cliente,id_plan,id_dispositivo,id_ubicacion,id_facturacion,id_promocion,id_fecha,id_soporte,id_servicio,id_evento,duracion_llamada,datos_consumidos_gb,minutos_usados,mensajes_enviados,costo_total,ancho_banda
498,574,334,30,245,464,149,770,841,880,43.32,3.37,120,122,252.46,10Mbps
34,9,701,523,540,363,237,42,693,447,50.28,21.35,577,367,284.83,100Mbps
586,485,848,65,185,407,919,898,477,128,26.51,15.51,979,476,62.67,10Mbps
983,821,714,753,365,857,102,741,476,411,9.78,43.51,54,117,11.42,50Mbps
848,160,544,235,738,762,120,827,601,778,35.37,1.62,21,11,189.49,50Mbps
152,707,957,971,986,495,386,84,679,760,60.0,7.33,323,87,120.21,50Mbps
266,525,310,960,912,471,811,248,672,478,49.69,5.83,125,411,288.71,50Mbps
975,180,710,157,958,983,767,468,962,78,2.38,46.81,705,34,289.75,10Mbps
174,337,445,395,133,748,1,172,690,151,54.16,41.2,423,122,81.1,50Mbps
131,460,618,81,233,878,206,808,651,69,58.15,40.94,346,327,38.01,100Mbps
117,286,458,76,481,829,860,132,587,653,46.18,35.42,379,193,55.02,10Mbps
819,44,708,558,671,741,609,956,557,134,58.4,20.92,284,414,234.54,10Mbps
490,53,511,288,471,203,819,928,478,429,17.72,39.05,729,475,14.12,10Mbps
113,231,291,268,762,417,989,505,450,675,57.5,24.5,746,30,167.58,100Mbps
568,914,658,271,306,733,5,166,357,725,10.27,33.26,268,328,10.68,100Mbps
845,43,349,723,580,191,791,446,316,344,5.12,43.54,485,60,28.93,10Mbps
960,838,937,587,956,970,186,608,551,351,20.65,25.03,590,451,157.33,10Mbps
833,522,98,681,13,699,404,490,267,272,43.17,43.85,207,407,93.16,100Mbps
718,579,391,831,554,162,753,253,676,127,4.96,7.95,680,185,195.35,10Mbps
432,542,349,180,56,138,709,806,120,771,16.72,11.71,45,182,88.17,10Mbps
646,473,303,289,396,520,747,286,197,632,26.54,6.59,681,450,256.65,10Mbps
584,328,198,890,20,386,144,724,317,215,2.96,44.11,928,147,98.98,100Mbps
861,446,46,406,188,810,427,54,392,845,59.4,9.53,102,428,71.85,100Mbps
377,106,155,169,218,496,600,263,491,973,56.57,20.79,205,11,17.52,50Mbps
255,543,367,421,746,805,246,611,698,311,8.38,9.23,166,205,59.61,10Mbps
382,489,833,534,935,304,509,129,340,507,10.53,20.86,41,452,214.74,50Mbps
770,515,834,461,161,983,633,107,698,659,29.36,39.77,851,223,232.28,50Mbps
162,248,282,799,654,54,145,217,818,691,52.9,2.73,249,364,180.71,10Mbps
137,749,190,291,608,282,836,126,529,868,9.17,32.06,83,74,126.47,50Mbps
408,484,393,142,704,703,163,403,336,463,38.14,42.05,846,186,218.15,50Mbps
456,714,2,157,368,132,785,687,895,302,15.35,7.71,576,80,207.52,100Mbps
453,449,260,350,642,643,435,486,509,694,50.29,38.89,462,22,288.42,10Mbps
430,751,256,693,919,569,754,388,747,315,45.12,21.4,416,403,237.38,100Mbps
642,271,374,54,831,870,912,694,853,74,16.15,17.26,214,182,125.54,100Mbps
106,896,515,908,230,492,42,974,90,978,15.89,20.53,1000,197,291.39,10Mbps
661,382,763,201,55,810,700,364,738,623,29.42,34.86,636,91,37.31,50Mbps
452,647,265,976,302,659,766,609,419,849,8.65,17.67,352,279,261.4,50Mbps
770,403,196,37,166,510,899,144,917,404,32.02,26.02,802,337,166.81,100Mbps
94,601,212,225,625,381,391,177,919,994,23.37,32.83,556,92,137.36,100Mbps
714,631,395,533,619,934,347,407,476,301,8.56,20.49,862,3,255.61,50Mbps
11,609,769,17,920,355,378,124,927,526,21.62,36.47,502,445,135.04,100Mbps
467,894,264,707,833,169,225,651,449,562,4.85,31.86,316,464,131.24,10Mbps
713,512,305,173,856,154,29,765,473,279,58.92,10.26,851,339,192.26,50Mbps
198,742,217,671,113,928,188,977,868,634,48.9,44.38,906,252,263.29,50Mbps
554,284,717,916,93,423,505,582,629,588,15.12,40.84,561,164,48.64,100Mbps
647,690,199,547,700,962,504,197,175,835,42.12,4.99,825,86,186.24,50Mbps
844,254,147,793,205,424,834,601,638,195,4.86,36.01,402,323,43.01,10Mbps
269,479,780,201,950,890,44,508,662,12,26.32,12.85,822,223,161.86,10Mbps
571,528,964,934,891,907,806,378,136,806,57.13,29.44,588,235,127.38,100Mbps
551,680,867,119,530,729,391,300,917,754,57.17,3.26,450,20,134.85,50Mbps
426,123,842,508,701,391,229,301,104,883,21.47,48.69,102,126,153.32,50Mbps
993,867,33,380,245,573,568,105,542,51,46.58,43.82,704,263,180.47,10Mbps
820,532,333,90,719,859,669,113,226,330,47.25,20.71,36,55,271.24,10Mbps
882,750,799,695,341,91,138,672,94,319,7.8,45.2,614,327,56.77,50Mbps
711,51,343,31,764,396,698,38,890,660,50.6,0.89,793,476,94.75,100Mbps
863,119,75,820,869,449,235,833,844,418,40.3,44.0,983,228,246.37,100Mbps
173,179,855,605,791,666,719,920,172,192,31.9,7.52,281,324,263.74,100Mbps
578,192,209,151,846,519,187,253,169,345,31.31,44.44,412,325,46.77,100Mbps
293,964,356,737,509,349,921,423,472,237,58.15,14.96,504,217,62.53,10Mbps
827,685,501,371,328,615,278,544,356,960,55.6,25.72,124,253,170.98,100Mbps
890,872,625,113,380,799,905,350,840,206,35.79,18.13,196,430,205.34,100Mbps
654,745,499,398,82,172,425,491,781,522,57.49,0.44,197,229,251.89,100Mbps
49,219,742,697,526,454,504,453,200,677,27.33,29.31,534,162,15.87,50Mbps
933,933,924,979,189,575,691,406,853,623,20.11,44.26,910,162,209.17,50Mbps
386,52,868,799,867,232,323,180,712,500,35.16,28.47,886,20,241.96,10Mbps
943,928,769,60,651,326,37,991,572,34,48.88,36.78,78,369,157.59,100Mbps
845,406,470,107,686,390,797,44,952,608,16.37,27.13,353,221,40.84,10Mbps
509,455,17,187,810,359,623,856,557,332,42.27,8.55,382,26,91.33,100Mbps
817,741,559,741,817,572,670,392,757,503,29.54,12.7,995,192,271.72,10Mbps
534,527,789,987,376,780,356,687,312,296,32.86,44.46,345,379,263.47,100Mbps
891,482,338,490,701,230,820,606,187,8,31.69,33.58,215,159,68.49,10Mbps
203,337,770,339,575,60,940,402,918,269,2.4,14.22,891,488,121.63,50Mbps
318,243,770,153,81,69,858,675,580,729,2.56,42.39,191,253,115.91,50Mbps
748,202,575,436,222,131,883,909,924,320,46.83,1.39,593,251,131.54,50Mbps
852,234,23,672,334,901,49,559,687,882,30.69,43.94,13,364,257.05,50Mbps
266,683,770,546,138,116,54,923,163,642,21.82,13.41,512,87,285.95,10Mbps
375,973,850,946,37,391,734,904,366,512,24.14,2.94,971,227,57.39,50Mbps
233,894,379,114,409,669,303,2,58,572,43.21,20.09,77,104,175.96,50Mbps
757,991,464,655,574,411,857,915,50,94,52.48,25.9,170,57,232.09,100Mbps
526,72,582,292,693,985,91,938,251,759,45.13,20.99,809,216,238.14,10Mbps
774,442,324,197,799,827,504,277,842,981,1.77,5.05,741,488,11.37,10Mbps
508,177,88,693,28,237,837,584,481,175,40.35,24.67,478,27,24.72,10Mbps
562,647,289,865,128,820,141,675,227,718,20.01,13.28,953,243,93.2,50Mbps
375,441,236,59,80,379,597,241,348,750,53.26,32.9,280,312,45.5,10Mbps
982,616,668,69,193,909,474,544,854,374,56.13,31.51,437,331,78.92,10Mbps
230,241,998,459,601,69,523,22,586,597,30.75,46.04,245,235,87.65,10Mbps
62,81,61,163,124,553,600,708,735,203,50.81,14.86,324,149,41.29,100Mbps
546,811,762,189,882,636,413,942,275,772,5.11,25.79,406,468,208.37,50Mbps
544,15,390,58,716,392,911,568,352,320,45.41,44.9,430,53,211.88,50Mbps
659,998,605,248,167,93,91,395,907,733,44.06,35.21,719,176,90.84,100Mbps
585,853,42,26,140,199,5,665,25,685,6.23,6.22,96,396,29.63,100Mbps
890,505,879,112,219,960,124,537,405,206,47.24,13.33,299,175,199.12,100Mbps
827,515,494,611,360,980,340,159,573,870,51.47,25.97,256,354,201.25,10Mbps
811,138,119,616,751,510,380,693,188,422,20.63,48.83,850,473,103.97,100Mbps
111,352,126,490,88,953,775,39,213,62,14.28,30.32,629,10,173.25,10Mbps
515,340,545,859,136,972,233,678,835,579,40.34,24.61,167,312,228.19,10Mbps
175,902,414,104,910,616,491,275,788,184,41.57,36.04,859,240,214.28,100Mbps
989,438,966,8,40,706,984,367,91,974,39.05,8.74,3,344,236.45,50Mbps
723,537,399,997,966,450,502,716,555,427,39.61,36.62,747,265,139.8,100Mbps
76,100,199,578,756,235,594,458,475,811,34.07,2.59,611,393,297.96,100Mbps
672,334,764,115,277,213,772,31,329,110,52.44,25.65,779,285,196.0,50Mbps
642,99,863,533,245,969,894,347,44,550,57.99,43.89,596,125,215.56,10Mbps
253,647,502,990,277,170,96,773,12,679,11.73,2.18,645,398,151.2,50Mbps
535,839,381,236,228,656,672,327,426,931,3.23,42.64,790,279,213.39,50Mbps
971,680,590,950,926,691,905,310,259,838,4.91,36.13,903,464,209.62,50Mbps
916,397,696,344,938,204,150,548,153,119,47.41,37.3,204,373,242.27,100Mbps
501,236,901,874,495,504,478,261,626,896,17.22,13.46,617,322,71.93,100Mbps
460,405,264,938,369,147,413,992,241,625,2.4,8.63,578,8,127.3,10Mbps
717,475,391,964,698,620,762,709,1,476,7.56,40.95,376,122,274.05,10Mbps
482,947,36,960,843,363,194,830,736,395,59.57,19.54,3,216,140.04,50Mbps
32,43,267,241,426,250,993,232,675,744,36.62,11.73,515,280,264.68,100Mbps
407,673,771,744,832,498,528,691,215,786,34.22,29.13,328,297,278.46,50Mbps
11,526,163,242,261,465,522,131,982,740,13.3,24.52,37,403,58.26,10Mbps
799,979,330,341,823,435,266,598,731,743,18.17,42.85,277,219,103.19,10Mbps
858,756,152,712,494,784,972,677,136,234,52.69,5.4,678,354,220.42,100Mbps
749,248,50,44,123,33,325,204,696,139,47.26,14.12,404,252,142.72,10Mbps
434,625,174,801,972,349,667,746,545,754,7.79,9.06,473,157,15.06,50Mbps
856,327,404,184,497,38,281,370,391,36,30.56,8.11,426,243,196.65,50Mbps
834,709,703,234,835,130,275,464,843,405,54.54,29.01,300,8,184.92,100Mbps
632,245,346,813,745,295,433,308,805,630,51.21,28.97,654,499,284.46,50Mbps
691,48,84,779,425,229,800,684,665,161,23.76,31.37,978,194,220.24,100Mbps
22,324,685,640,159,863,592,252,308,358,49.44,26.17,249,188,106.13,100Mbps
573,352,688,406,394,290,698,138,326,676,10.48,28.52,999,148,17.34,100Mbps
746,34,862,797,633,134,399,341,724,56,51.92,46.11,151,168,230.8,50Mbps
682,64,98,432,213,486,81,141,704,469,59.76,22.73,370,350,145.78,10Mbps
128,965,917,439,750,763,526,66,344,584,48.82,47.68,64,143,102.94,10Mbps
8,460,999,627,7,209,882,371,354,172,42.72,39.81,927,317,297.15,100Mbps
245,696,60,21,279,899,353,193,248,845,40.54,37.21,56,241,27.88,50Mbps
12,858,311,849,623,718,658,1,83,401,58.85,4.68,816,479,163.03,100Mbps
504,434,984,996,365,644,962,761,497,456,34.96,26.71,7,15,49.7,50Mbps
675,81,857,231,168,154,717,861,51,712,12.14,47.29,160,119,99.79,10Mbps
286,70,963,423,811,810,828,986,762,655,57.93,12.16,203,168,281.24,10Mbps
225,366,892,294,434,766,214,79,343,673,24.13,40.27,242,24,153.17,50Mbps
995,169,518,764,84,791,802,930,465,641,17.12,31.09,791,235,261.88,10Mbps
51,604,868,46,886,422,902,755,615,905,51.85,21.88,150,127,298.87,50Mbps
187,731,885,521,809,637,19,141,661,273,51.98,31.86,291,341,60.02,50Mbps
393,418,552,578,579,395,408,229,932,735,54.86,34.09,719,119,225.04,100Mbps
552,40,338,897,507,574,696,898,824,105,17.69,37.1,551,148,244.09,50Mbps
992,745,284,352,321,492,612,400,114,14,17.07,37.85,522,171,280.66,10Mbps
913,31,476,775,434,470,238,233,294,652,5.78,3.73,357,156,80.38,100Mbps
571,303,892,429,942,711,846,254,449,103,56.3,36.6,737,397,249.2,100Mbps
965,983,510,430,380,199,595,339,51,971,48.39,41.07,283,215,205.41,10Mbps
5,425,257,212,789,20,584,16,983,98,20.75,23.49,533,216,295.07,10Mbps
683,787,556,156,674,883,356,844,31,846,9.56,8.99,549,289,258.07,50Mbps
129,377,507,673,451,839,178,532,863,691,19.19,21.97,92,232,160.08,100Mbps
407,669,551,344,364,125,60,27,729,734,31.75,29.66,74,73,198.42,50Mbps
621,361,552,186,674,952,868,884,485,393,38.11,3.89,924,24,103.43,100Mbps
84,333,970,769,745,256,556,369,151,375,17.8,46.96,101,302,182.68,100Mbps
601,470,683,993,839,725,810,55,105,793,14.36,2.64,511,320,199.32,50Mbps
503,893,269,914,785,989,721,445,238,86,53.74,19.05,726,130,152.94,10Mbps
56,559,364,937,693,782,398,61,773,541,57.0,33.89,46,312,22.19,10Mbps
254,542,571,850,119,87,496,501,576,328,15.96,23.92,875,81,178.78,100Mbps
434,651,472,105,768,410,934,204,20,436,43.33,33.64,589,383,153.58,10Mbps
198,955,53,379,412,449,603,414,410,260,10.53,41.68,860,302,136.64,10Mbps
835,359,472,438,449,675,688,964,732,721,20.18,41.92,411,396,175.99,50Mbps
965,495,923,225,942,940,442,857,719,130,56.02,48.86,502,458,116.04,50Mbps
328,704,532,386,769,976,238,721,694,955,10.96,17.14,495,209,84.42,100Mbps
360,326,910,833,500,245,187,73,132,511,7.73,26.26,655,4,82.58,50Mbps
354,879,669,996,770,636,30,707,934,553,6.58,21.96,205,336,99.14,50Mbps
923,365,48,287,794,359,967,885,216,508,5.02,4.84,967,189,244.2,100Mbps
250,814,575,567,478,623,584,724,337,308,2.95,21.7,532,94,295.39,10Mbps
571,584,8,893,211,911,403,910,311,238,19.61,30.89,973,440,15.18,50Mbps
958,591,59,104,854,505,992,992,766,291,7.4,6.89,448,117,190.22,100Mbps
738,982,347,257,439,931,244,236,673,788,46.12,21.3,204,57,149.66,100Mbps
319,346,56,424,419,264,622,356,789,687,19.55,34.78,179,455,163.78,100Mbps
733,564,42,257,234,398,322,540,288,773,9.29,4.03,250,266,262.4,10Mbps
395,243,259,430,311,495,108,595,409,310,19.43,43.22,416,476,19.99,50Mbps
778,438,384,315,220,643,614,161,991,504,37.28,40.2,74,442,121.78,10Mbps
117,849,102,94,575,306,56,653,274,494,45.98,12.2,146,29,195.53,100Mbps
189,3,139,124,17,601,853,343,855,552,22.41,12.49,725,186,217.27,10Mbps
76,536,983,963,389,619,957,177,306,34,9.28,9.48,420,42,50.67,10Mbps
129,793,433,352,214,373,105,160,395,644,21.3,7.05,242,111,16.72,10Mbps
35,983,463,531,388,796,820,586,390,526,57.75,11.52,934,154,236.41,100Mbps
137,145,159,606,931,256,197,250,403,257,59.15,48.79,542,86,260.35,100Mbps
819,241,539,954,181,205,721,457,288,994,34.54,8.33,314,4,159.17,50Mbps
852,899,209,465,28,548,279,229,176,555,1.69,36.55,893,475,18.68,10Mbps
346,951,789,206,653,300,557,967,294,841,31.77,44.55,142,85,201.4,50Mbps
236,623,787,714,920,257,665,772,900,610,39.98,45.14,340,231,234.32,10Mbps
156,403,282,576,967,581,128,958,643,428,7.41,27.42,180,180,177.37,50Mbps
342,21,539,37,908,21,562,360,617,754,48.22,45.98,635,9,268.66,50Mbps
230,370,555,350,440,841,794,69,967,294,59.5,29.49,716,212,275.7,100Mbps
319,349,626,560,806,433,428,950,541,377,59.47,49.69,678,306,163.17,10Mbps
987,415,335,359,939,289,987,538,451,618,14.22,35.16,321,146,43.91,10Mbps
518,686,867,747,805,154,270,974,399,790,49.21,40.58,789,284,150.15,10Mbps
204,721,330,627,930,372,966,846,695,306,42.87,15.66,741,313,73.13,100Mbps
968,109,908,314,926,74,44,141,570,452,3.0,19.72,889,496,97.33,100Mbps
695,400,403,53,314,759,944,836,64,78,50.34,26.83,715,96,279.64,100Mbps
505,470,373,293,547,492,359,225,273,949,13.31,26.39,963,243,76.11,10Mbps
219,347,171,596,616,270,879,660,123,62,28.74,44.48,451,29,261.21,50Mbps
358,924,266,613,725,680,667,703,950,75,32.15,4.05,759,263,70.58,10Mbps
187,136,791,233,915,470,357,820,185,637,21.81,25.55,671,472,188.82,10Mbps
80,690,710,720,961,453,978,761,695,786,3.22,29.8,425,401,208.98,50Mbps
451,972,200,184,675,755,457,509,643,110,18.62,44.08,361,285,128.85,10Mbps
974,408,980,532,577,64,997,30,23,402,20.73,25.15,911,168,35.41,10Mbps
593,478,897,808,945,446,393,641,176,49,41.55,5.38,823,135,103.47,50Mbps
453,68,255,730,745,124,43,777,830,223,17.72,41.15,137,446,288.35,100Mbps
786,480,371,21,919,1000,716,838,896,485,1.37,41.31,282,221,152.47,100Mbps
257,563,826,51,699,240,914,816,442,154,38.8,16.22,105,57,272.63,10Mbps
149,195,800,245,515,147,719,510,741,780,29.38,10.31,282,90,75.98,10Mbps
72,38,169,86,234,384,527,304,510,418,21.67,32.67,94,441,134.98,100Mbps
830,807,855,562,241,133,196,100,99,4,12.75,1.47,282,182,34.33,10Mbps
306,370,837,315,826,645,398,618,391,408,45.28,16.61,525,290,115.63,50Mbps
628,736,396,666,622,111,657,699,699,202,20.17,1.5,902,70,49.39,100Mbps
91,883,339,518,264,683,620,151,828,705,55.14,41.67,417,332,110.67,50Mbps
501,904,984,545,552,90,42,771,435,206,1.02,41.93,40,44,220.43,50Mbps
769,472,191,565,586,668,658,453,179,942,47.61,42.89,271,143,273.99,10Mbps
585,559,492,411,534,169,606,216,992,276,55.51,41.51,360,494,275.7,100Mbps
211,884,14,517,375,789,891,686,769,10,7.26,25.69,115,269,229.86,50Mbps
110,405,321,841,451,605,906,665,650,184,31.04,12.98,697,10,244.08,50Mbps
745,779,271,857,506,869,604,755,255,967,11.4,21.16,345,268,153.15,10Mbps
905,227,682,584,463,124,264,492,339,906,14.95,9.31,186,470,196.27,10Mbps
187,401,861,397,590,90,284,350,855,197,8.67,4.48,166,479,53.75,50Mbps
382,749,949,333,756,811,559,640,477,470,55.7,20.32,557,15,165.63,100Mbps
290,783,485,600,643,283,895,457,590,272,53.61,22.71,258,226,155.64,10Mbps
347,592,615,872,99,171,715,126,527,932,53.16,24.68,524,246,251.38,100Mbps
646,937,203,223,145,896,701,328,12,680,45.87,46.42,132,269,46.57,100Mbps
26,486,939,928,59,475,266,401,650,695,38.73,4.15,403,383,277.05,100Mbps
798,909,331,237,385,389,405,686,417,678,40.86,2.94,381,38,14.45,10Mbps
970,141,699,730,507,289,124,369,375,814,3.24,11.12,144,348,250.9,100Mbps
636,340,851,73,371,904,484,50,549,375,47.43,35.28,802,52,132.74,100Mbps
873,843,587,724,60,202,55,191,419,564,57.81,33.69,35,8,33.52,100Mbps
557,795,228,92,866,743,421,93,33,785,55.48,34.85,474,475,42.26,100Mbps
76,711,251,491,671,570,756,268,371,44,23.45,33.47,425,131,172.18,50Mbps
605,378,927,682,463,881,81,571,173,346,18.23,47.09,335,313,109.38,50Mbps
416,179,964,782,321,569,107,384,108,905,55.36,4.26,930,230,124.34,10Mbps
934,450,653,814,173,150,382,105,676,700,24.57,32.24,55,317,289.13,10Mbps
656,522,392,156,425,722,935,626,407,426,40.87,18.71,855,453,265.13,10Mbps
717,313,132,34,173,454,259,576,169,328,51.22,26.18,519,406,45.24,50Mbps
974,857,574,270,559,561,450,159,236,291,5.1,1.73,166,332,94.35,10Mbps
937,863,661,322,245,69,738,329,788,997,20.49,46.63,476,214,180.09,50Mbps
830,73,579,314,567,651,649,744,850,640,14.57,19.43,6,45,87.36,100Mbps
356,349,857,505,765,659,269,17,310,602,32.49,33.49,21,215,166.96,100Mbps
791,425,476,474,798,377,823,637,94,42,49.41,34.73,396,401,219.79,10Mbps
75,290,523,378,596,391,457,721,127,652,2.73,43.39,647,461,112.01,50Mbps
358,257,613,50,30,818,438,187,903,293,36.26,32.6,419,395,280.5,100Mbps
539,784,793,930,261,541,377,409,121,127,10.79,41.71,234,370,160.95,100Mbps
827,684,413,641,8,299,515,374,896,75,59.09,24.36,335,77,43.22,50Mbps
282,858,376,555,700,46,518,828,942,517,13.86,41.05,759,270,247.94,50Mbps
585,560,299,506,400,646,311,467,807,359,5.6,11.56,300,364,39.09,100Mbps
582,75,165,36,506,348,970,985,44,823,33.55,21.82,30,496,267.48,50Mbps
423,561,960,700,744,851,309,825,957,449,37.97,42.92,248,376,210.96,50Mbps
645,627,359,591,927,164,811,46,380,953,11.57,48.39,477,360,230.28,10Mbps
450,711,328,57,353,329,785,859,824,282,20.26,22.41,685,221,73.74,10Mbps
958,241,472,421,260,127,751,925,236,531,59.48,29.58,607,87,139.48,10Mbps
244,797,815,557,719,458,46,864,19,369,19.31,36.66,724,2,73.7,100Mbps
229,558,107,360,670,902,138,240,494,4,9.53,30.18,553,476,21.94,100Mbps
442,768,197,124,947,344,757,800,524,370,1.38,37.74,229,90,21.14,10Mbps
355,150,393,377,491,542,978,537,966,682,41.92,32.29,965,77,14.07,10Mbps
373,558,538,235,782,556,891,903,907,698,57.1,3.09,507,330,57.2,10Mbps
676,830,566,926,175,834,887,564,523,887,40.16,0.51,593,198,72.17,50Mbps
280,454,129,833,397,829,153,80,271,643,52.6,37.27,985,493,94.8,10Mbps
451,834,148,804,471,893,688,640,365,57,59.55,15.11,677,498,249.8,100Mbps
517,633,690,142,973,896,917,541,635,627,13.46,2.98,564,111,13.3,10Mbps
27,961,136,87,537,674,404,729,4,192,50.72,27.25,524,6,73.27,50Mbps
213,792,764,603,118,684,918,396,656,429,13.22,46.21,828,495,152.19,100Mbps
900,136,337,418,153,578,829,413,13,269,32.89,2.92,36,329,156.48,100Mbps
524,284,70,615,402,935,931,587,317,808,14.41,21.86,257,243,72.56,10Mbps
485,175,392,620,33,680,541,936,366,939,59.8,45.66,726,225,34.7,10Mbps
710,1000,803,342,887,207,453,335,250,450,25.79,45.2,465,43,60.22,50Mbps
192,685,360,137,463,436,574,992,833,104,59.08,8.96,105,296,289.53,100Mbps
334,656,350,766,422,1000,671,468,379,346,46.8,16.57,409,135,226.32,50Mbps
488,908,371,24,958,6,222,950,82,425,18.07,47.38,955,9,80.36,50Mbps
84,970,611,135,535,218,598,567,639,526,28.1,42.73,868,406,250.08,10Mbps
170,285,454,875,785,560,266,424,228,379,36.91,17.69,235,312,257.65,50Mbps
460,402,745,828,499,596,131,657,630,37,19.46,46.67,934,199,210.1,10Mbps
623,480,976,288,352,467,820,188,820,455,7.25,15.59,54,171,166.7,50Mbps
762,502,420,845,540,522,147,649,104,701,20.48,34.02,969,162,172.49,10Mbps
877,688,332,243,826,562,385,430,244,875,1.92,14.18,242,170,212.17,100Mbps
690,326,931,740,349,627,659,815,541,488,24.0,1.37,439,481,85.85,100Mbps
335,635,747,276,578,184,47,394,634,565,11.12,27.33,212,391,81.47,100Mbps
285,964,570,460,220,668,280,196,469,69,9.22,11.7,604,83,244.27,50Mbps
230,90,758,939,493,86,928,896,879,286,24.78,8.82,476,238,98.25,50Mbps
588,858,603,235,205,327,31,734,520,347,39.29,33.68,729,98,202.36,10Mbps
823,67,468,156,632,564,465,973,915,279,30.44,47.26,544,241,72.77,10Mbps
731,555,329,533,378,532,893,752,598,723,16.04,21.44,199,43,111.94,50Mbps
380,587,457,451,960,600,699,572,921,786,6.9,0.4,897,380,144.21,50Mbps
817,192,606,242,31,586,575,370,532,717,42.23,27.67,105,63,65.36,50Mbps
565,181,989,455,555,617,532,749,829,617,24.34,10.66,290,11,77.08,10Mbps
750,786,560,117,636,847,402,175,403,590,4.64,28.92,737,166,86.14,100Mbps
140,300,121,327,234,33,902,358,3,408,19.52,41.47,823,195,199.2,10Mbps
967,15,78,989,936,628,618,637,964,261,34.18,19.7,539,61,158.04,50Mbps
683,855,754,495,910,187,941,579,893,996,12.83,3.68,716,239,241.5,50Mbps
646,768,702,606,108,389,347,314,984,972,13.5,44.46,969,476,156.33,50Mbps
913,633,346,136,270,305,878,436,656,756,34.91,46.95,285,358,43.51,100Mbps
469,72,415,235,831,186,437,988,558,212,5.69,32.83,42,42,159.9,50Mbps
941,317,793,836,690,118,764,279,597,68,22.97,26.23,929,106,212.15,50Mbps
387,491,310,80,824,985,282,520,202,874,41.84,8.25,915,252,119.79,50Mbps
371,578,724,566,130,97,495,333,264,901,33.82,42.09,933,37,217.31,50Mbps
344,808,219,689,851,771,56,218,483,206,49.45,46.32,128,99,184.92,50Mbps
564,62,410,127,524,804,47,249,912,94,0.5,42.11,630,360,121.46,50Mbps
689,971,267,537,151,533,111,273,391,630,38.12,35.34,634,52,206.67,50Mbps
763,580,148,381,628,2,264,725,350,787,8.04,14.44,828,442,119.28,50Mbps
77,853,554,371,4,654,263,973,885,65,41.96,22.69,387,457,258.52,100Mbps
811,298,42,798,66,452,466,542,772,934,52.92,31.44,884,361,131.76,50Mbps
531,876,264,675,235,103,981,363,685,81,23.96,16.77,345,267,288.07,10Mbps
792,284,314,719,911,855,475,667,80,971,19.2,49.19,102,100,259.21,50Mbps
741,523,481,103,127,453,190,886,522,917,49.88,24.37,16,393,180.6,100Mbps
202,88,206,38,474,380,754,52,350,59,44.69,1.33,825,402,223.94,100Mbps
908,240,909,344,888,524,860,707,836,724,28.67,3.67,357,212,55.68,100Mbps
670,153,898,497,555,754,564,94,544,368,0.52,38.48,802,366,46.07,100Mbps
492,153,256,766,844,112,629,608,43,436,48.79,15.99,410,206,205.96,100Mbps
650,424,662,45,416,939,269,846,199,591,16.2,18.84,594,419,168.77,50Mbps
246,516,955,424,884,664,731,639,929,552,39.05,32.94,390,464,107.62,100Mbps
250,214,65,202,291,391,947,867,409,411,6.46,4.63,258,446,51.24,100Mbps
694,377,655,442,734,116,392,153,528,492,1.44,4.26,386,49,122.94,50Mbps
398,811,900,889,834,715,701,583,660,853,3.58,47.75,899,273,241.47,10Mbps
506,357,983,89,382,29,121,206,828,350,34.87,12.01,812,350,34.31,10Mbps
907,737,583,2,38,143,846,207,54,797,19.28,7.63,570,308,190.41,50Mbps
216,982,990,567,21,570,441,584,702,158,7.17,29.97,214,349,272.59,50Mbps
28,936,611,75,876,83,889,388,466,910,59.16,7.48,760,455,289.42,100Mbps
330,568,12,396,547,983,90,694,319,696,51.65,34.47,226,310,139.48,100Mbps
297,982,56,934,738,482,885,426,622,466,24.37,8.25,808,191,119.85,10Mbps
726,347,803,257,635,153,174,130,224,109,47.37,4.85,530,151,155.71,100Mbps
558,34,825,778,111,995,933,838,517,337,36.98,16.8,253,329,205.28,50Mbps
174,124,993,752,386,148,250,7,584,342,42.48,6.66,739,105,179.99,100Mbps
972,141,749,501,729,160,584,769,77,688,19.04,2.17,10,289,28.14,50Mbps
9,67,344,113,586,215,199,38,73,317,18.06,21.19,356,17,46.35,10Mbps
817,271,288,269,98,326,729,689,611,916,57.76,47.4,182,372,83.9,10Mbps
64,223,191,424,693,159,48,84,996,375,15.88,23.71,644,443,219.04,50Mbps
172,479,825,198,114,957,473,425,556,399,59.07,43.22,595,113,160.39,100Mbps
101,537,147,278,291,62,83,883,116,25,39.86,28.02,642,359,257.41,50Mbps
836,912,883,298,192,143,273,195,593,255,34.83,38.7,291,431,203.65,50Mbps
949,500,651,216,916,425,62,667,854,316,48.57,12.72,990,369,282.24,50Mbps
448,879,763,417,141,913,63,700,985,338,18.52,42.81,987,176,225.72,10Mbps
271,53,620,720,530,636,981,164,353,660,21.3,12.99,715,83,187.19,10Mbps
332,308,569,719,3,834,40,430,291,221,45.29,44.44,683,312,49.31,50Mbps
833,427,936,100,536,46,915,8,290,182,15.93,16.35,883,167,120.23,100Mbps
603,640,171,286,210,502,296,7,276,70,33.89,3.8,127,275,178.77,100Mbps
313,893,877,132,307,968,883,249,336,795,46.12,13.77,221,55,11.07,100Mbps
589,899,512,596,955,691,278,365,225,396,15.14,38.55,324,316,146.69,50Mbps
